Numero;Date;Rain;Tmin;Tmax
97424410;2011-01-01;0;10.4;26.3
97424410;2011-01-02;0;13.1;27.5
97424410;2011-01-03;0;14.1;25.4
97424410;2011-01-04;10.2;13.3;25.2
97424410;2011-01-05;0;11.7;25.1
97424410;2011-01-06;11.4;12.3;25.5
97424410;2011-01-07;0;11.5;25.9
97424410;2011-01-08;3.6;11.2;25.5
97424410;2011-01-09;0.2;11.5;26.5
97424410;2011-01-10;0;12.8;26.6
97424410;2011-01-11;0;14.4;27.9
97424410;2011-01-12;4.6;15.3;27.8
97424410;2011-01-13;0;15.5;26.4
97424410;2011-01-14;0;14;28.4
97424410;2011-01-15;0;17.5;29.3
97424410;2011-01-16;0;12.9;27.8
97424410;2011-01-17;2.8;16.6;26.7
97424410;2011-01-18;0;14.2;26.6
97424410;2011-01-19;0.2;13.4;27.4
97424410;2011-01-20;0;13.5;28.4
97424410;2011-01-21;8.8;15.7;24.9
97424410;2011-01-22;0.2;14.1;26.3
97424410;2011-01-23;1;12.3;26.2
97424410;2011-01-24;12.2;13.3;25.7
97424410;2011-01-25;3.2;13.9;25.4
97424410;2011-01-26;0;13.5;26.7
97424410;2011-01-27;16;15.5;28.6
97424410;2011-01-28;52.2;18.3;22.9
97424410;2011-01-29;56.6;18.1;19.8
97424410;2011-01-30;82.2;17.6;23.2
97424410;2011-01-31;0;18.1;29.2
97424410;2011-02-01;17;18.3;26.7
97424410;2011-02-02;43.8;17;25.5
97424410;2011-02-03;10.4;16.9;24.1
97424410;2011-02-04;39.2;15.2;25.2
97424410;2011-02-05;0.2;15.8;25.8
97424410;2011-02-06;0.2;14.4;26.4
97424410;2011-02-07;0.8;15.6;26.1
97424410;2011-02-08;0.2;15.5;26.1
97424410;2011-02-09;0.4;13.7;27.2
97424410;2011-02-10;0.2;17.4;26.1
97424410;2011-02-11;21.2;14.5;26.2
97424410;2011-02-12;65.6;17.3;27.6
97424410;2011-02-13;1.8;17.9;25.6
97424410;2011-02-14;26.6;18.7;23.2
97424410;2011-02-15;0.2;15;27.2
97424410;2011-02-16;0;13.6;26.4
97424410;2011-02-17;0;16.4;26.8
97424410;2011-02-18;13.2;17.2;27.7
97424410;2011-02-19;0;18.5;28.8
97424410;2011-02-20;0;18.2;28.2
97424410;2011-02-21;0;17;26.6
97424410;2011-02-22;0.2;15.8;28.1
97424410;2011-02-23;0;15.4;26.5
97424410;2011-02-24;37.2;15.3;25.6
97424410;2011-02-25;0.2;15;25.7
97424410;2011-02-26;7.4;15.7;26.6
97424410;2011-02-27;0.2;17;27
97424410;2011-02-28;0;15.9;27.3
97424410;2011-03-01;0;14;26.2
97424410;2011-03-02;0;12.8;26
97424410;2011-03-03;49;15.2;25.5
97424410;2011-03-04;0.8;13.9;24.3
97424410;2011-03-05;13.6;14;24.9
97424410;2011-03-06;0.2;13.8;23.9
97424410;2011-03-07;0.2;14.8;24.7
97424410;2011-03-08;0;15;25.8
97424410;2011-03-09;0.2;14.4;25.1
97424410;2011-03-10;0.8;15.1;26.1
97424410;2011-03-11;0.2;16.1;25.6
97424410;2011-03-12;0;14.5;26
97424410;2011-03-13;0;14.7;26.5
97424410;2011-03-14;3;15.6;26.1
97424410;2011-03-15;2.4;13.8;26.3
97424410;2011-03-16;0.8;16.9;24.9
97424410;2011-03-17;1.8;17.4;24.5
97424410;2011-03-18;0.2;16.7;25.4
97424410;2011-03-19;0;16.9;25.7
97424410;2011-03-20;0.8;14.4;25.5
97424410;2011-03-21;0.2;16.6;26.5
97424410;2011-03-22;0;16.3;25.6
97424410;2011-03-23;0;13.7;25.9
97424410;2011-03-24;0.2;13.2;25.2
97424410;2011-03-25;0;11.9;25.5
97424410;2011-03-26;21.8;13;26.7
97424410;2011-03-27;1.6;17;23.1
97424410;2011-03-28;5.2;15.2;22.9
97424410;2011-03-29;18.6;15;25.2
97424410;2011-03-30;1.4;14.4;24
97424410;2011-03-31;0.2;14.2;25.6
97424410;2011-04-01;0.6;13.8;24.7
97424410;2011-04-02;0.2;11.3;25.7
97424410;2011-04-03;1.4;13.3;25.2
97424410;2011-04-04;2;14.2;25.3
97424410;2011-04-05;0.6;15.2;25.1
97424410;2011-04-06;0.2;14.3;26.2
97424410;2011-04-07;0;17;27.4
97424410;2011-04-08;3.4;16.7;24.9
97424410;2011-04-09;0;16;23.4
97424410;2011-04-10;0.2;13.6;25
97424410;2011-04-11;0;14.2;26.4
97424410;2011-04-12;0;13.6;25
97424410;2011-04-13;1.2;14.5;25.9
97424410;2011-04-14;6.8;12.9;24.7
97424410;2011-04-15;0.8;16.5;21.5
97424410;2011-04-16;4.2;13.7;25.5
97424410;2011-04-17;2.6;15.6;27
97424410;2011-04-18;0.2;14.4;23.6
97424410;2011-04-19;0;14;24.1
97424410;2011-04-20;0.2;10.8;23.9
97424410;2011-04-21;10;12.8;24.9
97424410;2011-04-22;0.2;13.3;23.5
97424410;2011-04-23;0.2;12;24.2
97424410;2011-04-24;0;13.2;24.2
97424410;2011-04-25;0.2;14.8;24.9
97424410;2011-04-26;5;14.2;24.4
97424410;2011-04-27;1;14.3;24.4
97424410;2011-04-28;0;13.2;24.2
97424410;2011-04-29;0.2;11.5;25.4
97424410;2011-04-30;0;10.9;24.7
97424410;2011-05-01;0.2;10.1;24.9
97424410;2011-05-02;3.2;9.1;24.1
97424410;2011-05-03;5.6;10.6;23.8
97424410;2011-05-04;19.2;13;22.6
97424410;2011-05-05;0.2;12.6;22.7
97424410;2011-05-06;0.6;11.9;24.1
97424410;2011-05-07;0.4;10.7;25.3
97424410;2011-05-08;0.2;11.7;23.6
97424410;2011-05-09;2.6;9.9;21.9
97424410;2011-05-10;2.2;14.4;21.3
97424410;2011-05-11;1.4;15.4;20.9
97424410;2011-05-12;0;13.2;22.4
97424410;2011-05-13;0.2;9.2;23.2
97424410;2011-05-14;0;11.9;21.5
97424410;2011-05-15;0.2;10.2;22.8
97424410;2011-05-16;0;8.2;23.3
97424410;2011-05-17;0.2;7.6;23
97424410;2011-05-18;0.6;10.1;22.4
97424410;2011-05-19;0;9.2;22.5
97424410;2011-05-20;0.2;8.8;23.3
97424410;2011-05-21;0;9.6;24.4
97424410;2011-05-22;0.2;11.5;24.2
97424410;2011-05-23;0;10.8;24.3
97424410;2011-05-24;0.2;10.6;24.7
97424410;2011-05-25;0;9.3;23.3
97424410;2011-05-26;2.2;9.5;24.2
97424410;2011-05-27;0.2;10.9;24
97424410;2011-05-28;0.2;6.9;24.4
97424410;2011-05-29;0;7.9;23.2
97424410;2011-05-30;0.2;7.7;23.7
97424410;2011-05-31;0;7.6;23.2
97424410;2011-06-01;0;8.2;24.5
97424410;2011-06-02;0;7.5;23.7
97424410;2011-06-03;0.2;7.9;23.8
97424410;2011-06-04;0;7.4;23.5
97424410;2011-06-05;0.2;9;23.1
97424410;2011-06-06;0;8.4;22.9
97424410;2011-06-07;0.2;7.9;23.7
97424410;2011-06-08;0;7.2;22.9
97424410;2011-06-09;0.2;7;22.7
97424410;2011-06-10;0;8;22.4
97424410;2011-06-11;0;7.4;23.7
97424410;2011-06-12;34.6;12.7;21.1
97424410;2011-06-13;4.4;13.6;20.4
97424410;2011-06-14;12.6;13.8;19.9
97424410;2011-06-15;1.2;8.9;22.5
97424410;2011-06-16;0.4;11.9;22.5
97424410;2011-06-17;0.4;13.3;21.5
97424410;2011-06-18;22;11.2;23.2
97424410;2011-06-19;0;12.3;21.5
97424410;2011-06-20;0.4;6.3;20.7
97424410;2011-06-21;0;7.2;20.4
97424410;2011-06-22;0;5;21.6
97424410;2011-06-23;0.2;10.6;21.6
97424410;2011-06-24;0.2;7.8;22
97424410;2011-06-25;0.8;8.9;23.2
97424410;2011-06-26;15.8;13.1;17.8
97424410;2011-06-27;0.4;10;21.4
97424410;2011-06-28;0;8.4;24
97424410;2011-06-29;0.2;9.9;23.3
97424410;2011-06-30;0;6.9;22.3
97424410;2011-07-01;0.2;6.9;22.8
97424410;2011-07-02;0.2;7.9;23.7
97424410;2011-07-03;0;7.7;22.3
97424410;2011-07-04;7.8;6.9;22.5
97424410;2011-07-05;9.4;12.7;16.3
97424410;2011-07-06;0.2;9.1;19
97424410;2011-07-07;3.6;9.1;22.9
97424410;2011-07-08;0.2;11.8;18.3
97424410;2011-07-09;1.4;4.8;19.5
97424410;2011-07-10;1;7.6;18.6
97424410;2011-07-11;0;8.2;19
97424410;2011-07-12;0;9.2;16.7
97424410;2011-07-13;0;5.5;19.5
97424410;2011-07-14;0.2;4.7;20.8
97424410;2011-07-15;0;7.2;20.1
97424410;2011-07-16;0;10.4;19.2
97424410;2011-07-17;1.6;8.5;21.9
97424410;2011-07-18;0.2;13;23.2
97424410;2011-07-19;0.2;9.9;22
97424410;2011-07-20;0;9.4;22.1
97424410;2011-07-21;0.2;8.3;23
97424410;2011-07-22;0.2;7;21.4
97424410;2011-07-23;0.2;9;20.6
97424410;2011-07-24;2.6;6.3;19.7
97424410;2011-07-25;0;6.5;19.2
97424410;2011-07-26;0;7.9;19.2
97424410;2011-07-27;0.8;8.2;16.5
97424410;2011-07-28;1.8;8.8;21.1
97424410;2011-07-29;0.6;11.4;19.7
97424410;2011-07-30;0.4;11.3;20.3
97424410;2011-07-31;0.2;7.8;20
97424410;2011-08-01;0;7.8;21.6
97424410;2011-08-02;0.2;8.7;21.7
97424410;2011-08-03;0.2;5.9;19.2
97424410;2011-08-04;0;8.6;19.5
97424410;2011-08-05;0.2;9.4;21.8
97424410;2011-08-06;0.8;7.7;21
97424410;2011-08-07;1;11.9;20.8
97424410;2011-08-08;0;10.6;21.2
97424410;2011-08-09;1.4;7.9;19.8
97424410;2011-08-10;0.2;10.3;20.8
97424410;2011-08-11;0.2;7.7;21.5
97424410;2011-08-12;2.4;10.1;20.6
97424410;2011-08-13;0.2;11.6;21.4
97424410;2011-08-14;2.6;11;19.2
97424410;2011-08-15;0.2;7.1;21.9
97424410;2011-08-16;0;8.4;21.7
97424410;2011-08-17;0;8.8;21.3
97424410;2011-08-18;0.2;7.2;22.2
97424410;2011-08-19;0.4;8.1;21.9
97424410;2011-08-20;2.4;9;22.3
97424410;2011-08-21;0;11.5;20.8
97424410;2011-08-22;0.2;6.6;22.7
97424410;2011-08-23;4.8;6.9;21.1
97424410;2011-08-24;0.8;6.9;18.2
97424410;2011-08-25;0;5;18.7
97424410;2011-08-26;0;7.4;20.1
97424410;2011-08-27;0;8.9;20.6
97424410;2011-08-28;0;7.1;21.8
97424410;2011-08-29;1;7.1;19.5
97424410;2011-08-30;0;5.4;20.4
97424410;2011-08-31;0.2;6;21.6
97424410;2011-09-01;0;9.8;22.4
97424410;2011-09-02;1.4;9;22
97424410;2011-09-03;0;10.1;22.5
97424410;2011-09-04;0.2;10.9;21.1
97424410;2011-09-05;0;10;22
97424410;2011-09-06;0;7.6;21.8
97424410;2011-09-07;0;6.6;20.8
97424410;2011-09-08;0;5.7;21.1
97424410;2011-09-09;0.6;6;19.1
97424410;2011-09-10;0.2;4.6;19.6
97424410;2011-09-11;0;6.4;22.2
97424410;2011-09-12;0.2;6.9;22.5
97424410;2011-09-13;0;7.6;21.2
97424410;2011-09-14;0;8.9;22.7
97424410;2011-09-15;0.2;8.9;23.1
97424410;2011-09-16;0;7.3;22
