Numero;Date;Rain;Tmin;Tmax
97405480;2011-01-01;0;22.3;30.3
97405480;2011-01-02;0;23.4;30.2
97405480;2011-01-03;0;23.6;30.6
97405480;2011-01-04;0;22.4;30.3
97405480;2011-01-05;0;22.8;31.4
97405480;2011-01-06;0;22.5;31.2
97405480;2011-01-07;0;22;30.8
97405480;2011-01-08;0;23;29.8
97405480;2011-01-09;0;22.8;31.1
97405480;2011-01-10;0;23.5;31.2
97405480;2011-01-11;0;23.5;31.3
97405480;2011-01-12;0;23.2;33.5
97405480;2011-01-13;0;23.5;33
97405480;2011-01-14;0;24;31.9
97405480;2011-01-15;0;24.2;35.2
97405480;2011-01-16;0;23.2;32.4
97405480;2011-01-17;0;23.6;32.7
97405480;2011-01-18;0;22.7;31.5
97405480;2011-01-19;0;22.8;33.5
97405480;2011-01-20;0;23;34.3
97405480;2011-01-21;0;23.6;31.2
97405480;2011-01-22;0;23.2;30.3
97405480;2011-01-23;15;22.9;32.8
97405480;2011-01-24;0;23.1;32
97405480;2011-01-25;1.5;22.5;32.7
97405480;2011-01-26;0;22.8;31.7
97405480;2011-01-27;7.5;24.4;33.3
97405480;2011-01-28;17.5;23.8;30.5
97405480;2011-01-29;8.5;23.5;29.5
97405480;2011-01-30;24.5;23.1;31.7
97405480;2011-01-31;0;24;33.7
97405480;2011-02-01;8;24.3;31.1
97405480;2011-02-02;4;24.1;31.5
97405480;2011-02-03;0;22.9;31
97405480;2011-02-04;17.5;23.6;31.3
97405480;2011-02-05;0;23.4;32.7
97405480;2011-02-06;0;23.5;31.9
97405480;2011-02-07;0;23.6;31.2
97405480;2011-02-08;0;23.3;31
97405480;2011-02-09;0;23.6;29.8
97405480;2011-02-10;0;23.7;33.8
97405480;2011-02-11;1.5;24.1;31.3
97405480;2011-02-12;21;23.3;33.2
97405480;2011-02-13;0;23.2;32.7
97405480;2011-02-14;0.5;24.4;31.5
97405480;2011-02-15;0;23.3;31.8
97405480;2011-02-16;0;23;32
97405480;2011-02-17;0;24;33.1
97405480;2011-02-18;3.5;24.4;32.5
97405480;2011-02-19;0;24.6;34.2
97405480;2011-02-20;0;25.8;35.4
97405480;2011-02-21;49.5;23.2;31.5
97405480;2011-02-22;0;24.8;33.9
97405480;2011-02-23;11;24.5;33
97405480;2011-02-24;18.5;24;32.6
97405480;2011-02-25;0;23.2;31
97405480;2011-02-26;1;24.8;34.5
97405480;2011-02-27;12.5;24.8;32.7
97405480;2011-02-28;0;23.9;33
97405480;2011-03-01;0;23.9;33.6
97405480;2011-03-02;0;23.3;34.7
97405480;2011-03-03;0.5;23.8;32.5
97405480;2011-03-04;0;23.7;34.4
97405480;2011-03-05;0;23.6;33.1
97405480;2011-03-06;0;23.7;33.2
97405480;2011-03-07;0;23.6;33.5
97405480;2011-03-08;0.5;24.4;34.6
97405480;2011-03-09;0;23.9;32.5
97405480;2011-03-10;0.5;24;33.7
97405480;2011-03-11;0;24.1;31.9
97405480;2011-03-12;10.5;24.2;30
97405480;2011-03-13;1;23;33.1
97405480;2011-03-14;0;23.9;32.7
97405480;2011-03-15;0;24.1;29.4
97405480;2011-03-16;1;22.9;30
97405480;2011-03-17;1;23.5;31.5
97405480;2011-03-18;1.5;22.5;29.3
97405480;2011-03-19;1.5;21.5;29.1
97405480;2011-03-20;16.5;23.8;29.7
97405480;2011-03-21;8.5;23.4;31.6
97405480;2011-03-22;3.5;23.5;29.8
97405480;2011-03-23;4.5;23.5;30.4
97405480;2011-03-24;0;23.4;30
97405480;2011-03-25;0;22.5;30.4
97405480;2011-03-26;14.5;23.7;28.6
97405480;2011-03-27;1;23.3;30.9
97405480;2011-03-28;4;23.6;30.3
97405480;2011-03-29;2;23.4;31.9
97405480;2011-03-30;0;23.1;31.1
97405480;2011-03-31;0;23.8;30.9
97405480;2011-04-01;0;23.2;32.6
97405480;2011-04-02;0;22.3;32.3
97405480;2011-04-03;0;22.7;31.7
97405480;2011-04-04;0;23.1;30.6
97405480;2011-04-05;0;23.1;32.5
97405480;2011-04-06;0;23.3;32.7
