Numero;Date;Rain;Tmin;Tmax
97407520;2011-01-01;0;23.9;30.6
97407520;2011-01-02;0;23.6;32.4
97407520;2011-01-03;0;24.2;32.7
97407520;2011-01-04;1.8;24.1;31.7
97407520;2011-01-05;2.4;23;31.5
97407520;2011-01-06;30.4;22.5;31.8
97407520;2011-01-07;0.2;22.1;30.3
97407520;2011-01-08;1;22.6;30.6
97407520;2011-01-09;0;23.1;31.6
97407520;2011-01-10;0;24.1;31.5
97407520;2011-01-11;0;23.7;31.1
97407520;2011-01-12;0.2;24.7;32.2
97407520;2011-01-13;0;24.6;33.6
97407520;2011-01-14;0;24.4;34.1
97407520;2011-01-15;0;25.3;34
97407520;2011-01-16;0;24.8;32.4
97407520;2011-01-17;5.6;23.8;31.1
97407520;2011-01-18;0;23.5;33.2
97407520;2011-01-19;0;23.4;32.7
97407520;2011-01-20;0;23.8;31.3
97407520;2011-01-21;1;24.6;30.3
97407520;2011-01-22;0;23.7;31.7
97407520;2011-01-23;0;23.2;32.1
97407520;2011-01-24;0;24;31.6
97407520;2011-01-25;0;23.7;31.1
97407520;2011-01-26;0;23.2;30.1
97407520;2011-01-27;71.4;25.5;32
97407520;2011-01-28;90;24;29.6
97407520;2011-01-29;150;23;27.5
97407520;2011-01-30;70;22.5;26.5
97407520;2011-01-31;0;23.5;30.8
97407520;2011-02-01;0;26.8;30.3
97407520;2011-02-02;0;24.9;32.6
97407520;2011-02-03;0;25.4;31.5
97407520;2011-02-04;6.2;24.2;30.3
97407520;2011-02-05;0;24.4;31.3
97407520;2011-02-06;0.2;24.2;30.7
97407520;2011-02-07;7.2;24;31.1
97407520;2011-02-08;0;23.9;30.8
97407520;2011-02-09;0;23.4;30.9
97407520;2011-02-10;0;24.1;31.9
97407520;2011-02-11;9.2;24.4;31.2
97407520;2011-02-12;7.2;23.4;32
97407520;2011-02-13;0;24;30.9
97407520;2011-02-14;6.8;24.7;30.1
97407520;2011-02-15;0;23.8;31.7
97407520;2011-02-16;0;23.8;31.2
97407520;2011-02-17;0.4;25.4;30.5
97407520;2011-02-18;0.4;26.1;32.3
97407520;2011-02-19;4.8;26.1;31.5
97407520;2011-02-20;1.8;27.3;31.9
97407520;2011-02-21;0;26.1;32.6
97407520;2011-02-22;0;25.5;32.9
97407520;2011-02-23;0;25.2;31.4
97407520;2011-02-24;0;24.5;33.4
97407520;2011-02-25;0;24.1;34.7
97407520;2011-02-26;0;25.7;33.7
97407520;2011-02-27;0;26.3;33.3
97407520;2011-02-28;0;25.7;33.7
97407520;2011-03-01;0;24.9;33.7
97407520;2011-03-02;0;23.7;33.5
97407520;2011-03-03;0.6;24.9;32.8
97407520;2011-03-04;3.6;24.1;32.6
97407520;2011-03-05;0;23.5;33.1
97407520;2011-03-06;0;23.7;32.9
97407520;2011-03-07;0;24.4;32.8
97407520;2011-03-08;0;25;34.4
97407520;2011-03-09;0;25.4;32.6
97407520;2011-03-10;0;24.7;33.6
97407520;2011-03-11;0;25.5;32.7
97407520;2011-03-12;0;24.9;35.1
97407520;2011-03-13;2;24.7;31.8
97407520;2011-03-14;6.2;24.1;31
97407520;2011-03-15;0;24.2;32.2
97407520;2011-03-16;0;25.2;33.2
97407520;2011-03-17;0;23.3;32.4
97407520;2011-03-18;0;23.3;32.2
97407520;2011-03-19;0;23.9;32.5
97407520;2011-03-20;0;24.2;33.8
97407520;2011-03-21;0;24.9;33.6
97407520;2011-03-22;0;24.6;34.3
97407520;2011-03-23;0;24.6;33.1
