Numero;Date;Rain;Tmin;Tmax
97406220;2011-01-01;0;12.7;23.4
97406220;2011-01-02;0.2;14;23.2
97406220;2011-01-03;15.8;14.1;23.3
97406220;2011-01-04;4.6;13.2;23.3
97406220;2011-01-05;20.8;13.2;24.6
97406220;2011-01-06;7.2;13.9;23.6
97406220;2011-01-07;2.2;13.4;24
97406220;2011-01-08;45.4;12.9;23.7
97406220;2011-01-09;0.2;13.4;24
97406220;2011-01-10;0.2;14.6;24.4
97406220;2011-01-11;1;14.9;24.1
97406220;2011-01-12;76.2;15;22.8
97406220;2011-01-13;0.2;16.6;23.8
97406220;2011-01-14;7;14.6;23.4
97406220;2011-01-15;0;17.3;22.9
97406220;2011-01-16;16.8;13.4;24.4
97406220;2011-01-17;3;15.7;23.6
97406220;2011-01-18;3.4;14.4;22.2
97406220;2011-01-19;1.2;13.4;22.7
97406220;2011-01-20;31.4;13.5;23.3
97406220;2011-01-21;3;16.8;21.1
97406220;2011-01-22;2;14.3;22.7
97406220;2011-01-23;0.2;13.5;23.5
97406220;2011-01-24;13.4;15;24.4
97406220;2011-01-25;33;16;23.9
97406220;2011-01-26;0.2;15.8;25.8
97406220;2011-01-27;30.4;16.2;25.7
97406220;2011-01-28;94.6;18.7;24.1
97406220;2011-01-29;68.2;18.7;20.1
97406220;2011-01-30;263.4;18.4;21.3
97406220;2011-01-31;1.4;18.1;25.1
97406220;2011-02-01;104.2;17.9;24.9
97406220;2011-02-02;45;17.3;23.5
97406220;2011-02-03;32;17.3;25.1
97406220;2011-02-04;32.6;16.6;25.9
97406220;2011-02-05;0.2;18.1;23.9
97406220;2011-02-06;5.2;15.8;24
97406220;2011-02-07;22.4;17.2;22.5
97406220;2011-02-08;4.2;17;21.1
97406220;2011-02-09;22.6;14.2;23.9
97406220;2011-02-10;10.8;17.6;23.4
97406220;2011-02-11;51.6;15.2;24.1
97406220;2011-02-12;105;17.6;23.5
97406220;2011-02-13;13;17.9;23.1
97406220;2011-02-14;91;18.6;21.9
97406220;2011-02-15;0;17.4;23.7
97406220;2011-02-16;22.2;13.2;24.7
97406220;2011-02-17;34.8;18.3;23
97406220;2011-02-18;53.4;18.4;23.4
97406220;2011-02-19;15.4;17.3;26
97406220;2011-02-20;0.2;17.8;27.4
97406220;2011-02-21;0;18.3;27.1
97406220;2011-02-22;0.2;16.8;26.3
97406220;2011-02-23;4.4;17.4;26.8
97406220;2011-02-24;4.4;17;26
97406220;2011-02-25;0.2;16.2;26.2
97406220;2011-02-26;15.6;16.6;27.2
97406220;2011-02-27;10;19.5;27.5
97406220;2011-02-28;0.4;16.5;26
97406220;2011-03-01;0;15;28
97406220;2011-03-02;0;14;25.8
97406220;2011-03-03;5.4;16.3;24.2
97406220;2011-03-04;20;15.5;24.1
97406220;2011-03-05;39.6;15.5;24.4
97406220;2011-03-06;0.4;15.3;23.7
97406220;2011-03-07;3.4;15.4;25.6
97406220;2011-03-08;0;17.4;26.6
97406220;2011-03-09;0.2;15.8;25.8
97406220;2011-03-10;46.2;16.2;26.7
97406220;2011-03-11;0;17.6;22.4
97406220;2011-03-12;0.2;15.3;24.5
97406220;2011-03-13;3.8;15.5;25.1
97406220;2011-03-14;12;15.9;23
97406220;2011-03-15;30.2;13.9;23.4
97406220;2011-03-16;7.6;16.7;22.9
97406220;2011-03-17;7.4;15;22.9
97406220;2011-03-18;10.4;14.7;22.7
97406220;2011-03-19;0.2;15.7;24.3
97406220;2011-03-20;0;15.6;28.5
97406220;2011-03-21;0.4;17.4;25.8
97406220;2011-03-22;0.2;16.2;25.5
97406220;2011-03-23;0.2;16.3;26.1
97406220;2011-03-24;0;16.1;25.5
97406220;2011-03-25;0.2;14.1;25
97406220;2011-03-26;46.6;14.7;26.3
97406220;2011-03-27;10.2;18.2;25.3
97406220;2011-03-28;64.8;17;23.6
97406220;2011-03-29;60;17.2;21.2
97406220;2011-03-30;7;15.9;23.1
97406220;2011-03-31;0.4;15.4;24.1
97406220;2011-04-01;11.8;14.9;24.5
97406220;2011-04-02;4.2;13.2;24.2
97406220;2011-04-03;11;14.1;21.4
97406220;2011-04-04;32.8;15.1;22.5
97406220;2011-04-05;9.6;15.3;21.5
97406220;2011-04-06;5.6;15.7;23.1
97406220;2011-04-07;34.4;17;23.8
97406220;2011-04-08;52;17.5;22.9
97406220;2011-04-09;3.8;17;22.2
97406220;2011-04-10;0.6;13.6;23.8
97406220;2011-04-11;0.2;14.9;25.4
97406220;2011-04-12;0;14.6;24.4
97406220;2011-04-13;0.8;13.9;24.3
97406220;2011-04-14;56.4;14.1;25.5
97406220;2011-04-15;18;16.8;19.6
97406220;2011-04-16;1;16.1;23.5
97406220;2011-04-17;4;16.1;22.5
97406220;2011-04-18;14.8;15.9;22.1
97406220;2011-04-19;3.6;16.5;21.8
97406220;2011-04-20;1;12;23
97406220;2011-04-21;2;15;23.5
97406220;2011-04-22;2;13;22.5
97406220;2011-04-23;0;12;24
97406220;2011-04-24;0;13.5;23.5
97406220;2011-04-25;0;14.5;23.5
97406220;2011-04-26;5;14.5;24
97406220;2011-04-27;10;14.5;23
97406220;2011-04-28;0;13.5;23.5
97406220;2011-04-29;0.2;14;24.5
97406220;2011-04-30;0;13.4;23.4
97406220;2011-05-01;0;12.3;24.7
97406220;2011-05-02;0.2;12.3;25
97406220;2011-05-03;6.6;12.7;23.4
97406220;2011-05-04;29;13.8;24.5
97406220;2011-05-05;9.2;13.4;23.6
97406220;2011-05-06;0.4;14;23.9
97406220;2011-05-07;0;13.5;24.3
97406220;2011-05-08;0;11.9;23.2
97406220;2011-05-09;5.2;10.8;20.4
97406220;2011-05-10;13;14.2;17.7
97406220;2011-05-11;5.8;15.5;19.5
97406220;2011-05-12;0;14.1;21.8
97406220;2011-05-13;0;11.8;24.2
97406220;2011-05-14;0.2;13.4;22.2
97406220;2011-05-15;5.8;12.4;23.9
97406220;2011-05-16;0;10.8;23.7
97406220;2011-05-17;0;10.3;22.6
97406220;2011-05-18;14.8;12.2;22.4
97406220;2011-05-19;0.2;11.3;21.4
97406220;2011-05-20;0;11.1;23.5
97406220;2011-05-21;0;11.7;22.8
97406220;2011-05-22;0;12.6;23.6
97406220;2011-05-23;0.6;12.5;23.4
97406220;2011-05-24;0.8;13.1;23.4
97406220;2011-05-25;5;11.8;21.7
97406220;2011-05-26;29.4;11.5;22
97406220;2011-05-27;0.2;12;21.7
97406220;2011-05-28;0;10.7;22.8
97406220;2011-05-29;0.4;11.1;23.1
97406220;2011-05-30;0;11.4;23.1
97406220;2011-05-31;0;11.1;23.7
97406220;2011-06-01;0;10.8;22.3
97406220;2011-06-02;0;10.4;22.1
97406220;2011-06-03;0;9.2;22.7
97406220;2011-06-04;0.2;10.8;22.5
97406220;2011-06-05;0.2;11.1;21.7
97406220;2011-06-06;0.2;11;21.4
97406220;2011-06-07;0.8;10.8;19.6
97406220;2011-06-08;0.2;10.2;20.2
97406220;2011-06-09;9;9.5;21.8
97406220;2011-06-10;0.2;11.7;20.8
97406220;2011-06-11;4;11.4;20.6
97406220;2011-06-12;52.4;12.7;20.5
97406220;2011-06-13;0.4;13.6;23.5
97406220;2011-06-14;5.8;13.5;22.5
97406220;2011-06-15;14.2;11.6;22.5
97406220;2011-06-16;126.2;15.3;17.5
97406220;2011-06-17;12.4;14.9;18.2
97406220;2011-06-18;4.2;12.6;21.8
97406220;2011-06-19;0;13.3;23.3
97406220;2011-06-20;12.4;8.9;19.8
97406220;2011-06-21;0;11.5;19.8
97406220;2011-06-22;1.2;8.9;22.1
97406220;2011-06-23;0;12.9;21.6
97406220;2011-06-24;0.4;10;22.1
97406220;2011-06-25;13.2;11;22.8
97406220;2011-06-26;39.2;12.9;17.4
97406220;2011-06-27;3;11.5;22.9
97406220;2011-06-28;0.4;10.8;22.5
97406220;2011-06-29;0;12.1;22
97406220;2011-06-30;0;9.9;21.6
97406220;2011-07-01;0.2;9.9;21.7
97406220;2011-07-02;0.4;9.4;21.5
97406220;2011-07-03;1;11.3;19.4
97406220;2011-07-04;0;9;21.4
97406220;2011-07-05;0.2;13.1;21.9
97406220;2011-07-06;0;10.9;19.2
97406220;2011-07-07;0.4;9;22.7
97406220;2011-07-08;0;12.7;22
97406220;2011-07-09;0;8.6;20.5
97406220;2011-07-10;0;9.3;19.9
97406220;2011-07-11;0;7.9;19.5
97406220;2011-07-12;0;8;18.5
97406220;2011-07-13;0.2;8.1;20.2
97406220;2011-07-14;0.8;7.5;18.9
97406220;2011-07-15;7.4;9.8;16.9
97406220;2011-07-16;23;11.8;14.9
97406220;2011-07-17;61;10.5;18.4
97406220;2011-07-18;44;13.2;18.2
97406220;2011-07-19;36.4;13.2;17.4
97406220;2011-07-20;7.6;12.5;20.6
97406220;2011-07-21;0.2;13.5;21.4
97406220;2011-07-22;0;8.9;20.9
97406220;2011-07-23;0;12.4;19.8
97406220;2011-07-24;0;9.9;19.8
97406220;2011-07-25;0;8.9;20.4
97406220;2011-07-26;0.6;8.9;20.7
97406220;2011-07-27;13.2;11.6;16.7
97406220;2011-07-28;13.6;10;19.7
97406220;2011-07-29;34;12.8;17.2
97406220;2011-07-30;17.2;10.8;16.8
97406220;2011-07-31;0.8;10.8;21.4
97406220;2011-08-01;5.2;10.1;20.4
