Numero;Date;Rain;Tmin;Tmax
97415516;2011-01-01;0;16.1;29.4
97415516;2011-01-02;2;17;28.4
97415516;2011-01-03;0;17.1;28.7
97415516;2011-01-04;28.5;17.4;29.5
97415516;2011-01-05;19.5;16.8;27.7
97415516;2011-01-06;87.5;16.8;28.5
97415516;2011-01-07;7.5;16.1;28.7
97415516;2011-01-08;4;16.5;28.8
97415516;2011-01-09;0.5;17;27.8
97415516;2011-01-10;10.5;17.6;28
97415516;2011-01-11;4;17.8;28.7
97415516;2011-01-12;3.5;17.6;29.7
97415516;2011-01-13;0;18.6;30.7
97415516;2011-01-14;0;17.8;31
97415516;2011-01-15;0;19.5;31.5
97415516;2011-01-16;0;17.7;29.6
97415516;2011-01-17;9;18.3;27.8
97415516;2011-01-18;5.5;17.4;29
97415516;2011-01-19;7.5;16.7;29.5
97415516;2011-01-20;0;17.3;29.8
97415516;2011-01-21;19;18.2;28.8
97415516;2011-01-22;0.5;17.9;27.8
97415516;2011-01-23;0;16.8;29
97415516;2011-01-24;10;17.8;27.1
97415516;2011-01-25;0;17.9;28.5
97415516;2011-01-26;0;17.9;29.6
97415516;2011-01-27;104.5;19.5;29
97415516;2011-01-28;118;20.7;23.2
97415516;2011-01-29;230.5;20.4;22.4
97415516;2011-01-30;226.5;20.2;24
97415516;2011-01-31;0;20.9;29
97415516;2011-02-01;9.5;19.9;29
97415516;2011-02-02;10.5;19.3;29.5
97415516;2011-02-03;5.5;19.6;28.6
97415516;2011-02-04;11;19.1;28.8
97415516;2011-02-05;4;18.8;29.1
97415516;2011-02-06;1;18.7;27.9
97415516;2011-02-07;14;18.7;29
97415516;2011-02-08;1.5;18.5;28.2
97415516;2011-02-09;0;18;29.3
97415516;2011-02-10;0;18.8;30
97415516;2011-02-11;18.5;19;30.5
97415516;2011-02-12;15.5;20;31
97415516;2011-02-13;0;20;29.1
97415516;2011-02-14;6.5;19.8;27.1
97415516;2011-02-15;0;19;29.6
97415516;2011-02-16;0;17.9;30.4
97415516;2011-02-17;0;19.6;29
97415516;2011-02-18;2;20.7;29.6
97415516;2011-02-19;4;21;30
97415516;2011-02-20;0;21.9;29.3
