Numero;Date;Rain;Tmin;Tmax
97412384;2011-01-01;0;21.9;31.4
97412384;2011-01-02;0;24.1;31.4
97412384;2011-01-03;0;23.9;31.3
97412384;2011-01-04;0;22.9;31.1
97412384;2011-01-05;0;23.2;31.5
97412384;2011-01-06;0;22.4;31.3
97412384;2011-01-07;0;22;31
97412384;2011-01-08;0;23.8;31.4
97412384;2011-01-09;0;23.6;32.1
97412384;2011-01-10;0;23.9;31.9
97412384;2011-01-11;0;24.5;31.7
97412384;2011-01-12;1;24.4;31.8
97412384;2011-01-13;0;23.9;31.9
97412384;2011-01-14;0.5;25.1;31.7
97412384;2011-01-15;0;25.5;33.1
97412384;2011-01-16;0;23.5;31.3
97412384;2011-01-17;0;24.9;32.5
97412384;2011-01-18;0;23.5;31.1
97412384;2011-01-19;0;22.9;31.2
97412384;2011-01-20;0;23.5;33.2
97412384;2011-01-21;0;24.6;31.3
97412384;2011-01-22;0;23.3;31.2
97412384;2011-01-23;0;23.4;32.3
97412384;2011-01-24;0;23.6;32.7
97412384;2011-01-25;0.5;23.1;32.7
97412384;2011-01-26;0;23.2;32.7
97412384;2011-01-27;5;24.7;33.8
97412384;2011-01-28;17.5;24.6;31.6
97412384;2011-01-29;5;23.8;29
97412384;2011-01-30;25;23;31
97412384;2011-01-31;0;24;33.6
97412384;2011-02-01;18.5;24.9;32.8
97412384;2011-02-02;4;24.5;32.9
97412384;2011-02-03;0;23.7;30.5
97412384;2011-02-04;12.5;24.6;30.9
97412384;2011-02-05;0;24.7;31.8
97412384;2011-02-06;0;24.2;32.5
97412384;2011-02-07;0;24.6;31.5
97412384;2011-02-08;0;24.5;31.6
97412384;2011-02-09;0;24.5;30.6
97412384;2011-02-10;0;23.7;32.3
97412384;2011-02-11;2.5;23.6;31
97412384;2011-02-12;40;23.5;33.2
97412384;2011-02-13;9.5;23.5;32.1
97412384;2011-02-14;4;24.1;31.6
97412384;2011-02-15;0;23.8;30.8
97412384;2011-02-16;0;23.4;31.6
97412384;2011-02-17;0;24.2;32
97412384;2011-02-18;8;24.4;31.8
97412384;2011-02-19;0;24.5;32.2
97412384;2011-02-20;0;26;32.5
97412384;2011-02-21;47;24.2;32.1
97412384;2011-02-22;0;24.5;32.4
97412384;2011-02-23;1;24.3;32.1
97412384;2011-02-24;55;24.6;31.5
97412384;2011-02-25;0;22.7;31.3
97412384;2011-02-26;12;24.8;32.1
97412384;2011-02-27;0;24.8;32.7
97412384;2011-02-28;0;24.1;31.5
97412384;2011-03-01;0;23.3;33
97412384;2011-03-02;0;22.7;33.5
97412384;2011-03-03;0.5;23.6;32.3
97412384;2011-03-04;0.5;23.6;31.9
97412384;2011-03-05;0;23.3;31.4
97412384;2011-03-06;0;23.6;31.7
97412384;2011-03-07;0;23.5;32
97412384;2011-03-08;1;24;32.8
97412384;2011-03-09;0.5;23.4;32.3
97412384;2011-03-10;1;24.2;31.5
97412384;2011-03-11;0;24.1;31.5
97412384;2011-03-12;8.5;25.9;31
97412384;2011-03-13;1.5;23;31.2
97412384;2011-03-14;0;24.1;31.1
97412384;2011-03-15;1.5;25.6;30.6
97412384;2011-03-16;4;23.4;30.6
97412384;2011-03-17;2;24;31.3
97412384;2011-03-18;5;23.1;30.5
97412384;2011-03-19;6.5;22;30.4
97412384;2011-03-20;13;24.6;31.1
