Numero;Date;Rain;Tmin;Tmax
97415590;2011-01-01;0;23.7;32.6
97415590;2011-01-02;0;23.7;31.1
97415590;2011-01-03;0.8;24.4;32.6
97415590;2011-01-04;0;24.2;33
97415590;2011-01-05;1;24.4;32.8
97415590;2011-01-06;16.8;24;32.9
97415590;2011-01-07;0;23.4;32.6
97415590;2011-01-08;0.4;23.8;31.2
97415590;2011-01-09;0;24.1;32.6
97415590;2011-01-10;0;24.3;33.1
97415590;2011-01-11;1.4;24.7;31.1
97415590;2011-01-12;0;24.7;32.1
97415590;2011-01-13;0;25;32.8
97415590;2011-01-14;0;24.5;34.7
97415590;2011-01-15;0;26;34.8
97415590;2011-01-16;0;25.2;33.7
97415590;2011-01-17;0;25.3;34.9
97415590;2011-01-18;16.6;24.8;31.7
97415590;2011-01-19;0;23.8;33.1
97415590;2011-01-20;0;24.7;32.5
97415590;2011-01-21;0;24.6;33.6
97415590;2011-01-22;0;24.7;33.1
97415590;2011-01-23;0;24.1;33.2
97415590;2011-01-24;0;24.4;34
97415590;2011-01-25;0;24.6;32.5
97415590;2011-01-26;0;24.3;32.5
97415590;2011-01-27;27;26.2;35
97415590;2011-01-28;65.6;24.2;31.2
97415590;2011-01-29;40.8;23.9;27.5
97415590;2011-01-30;88.8;23.5;28.3
97415590;2011-01-31;0;24.5;33.4
97415590;2011-02-01;0;25.1;32.4
97415590;2011-02-02;0;25.2;32
97415590;2011-02-03;0.2;25.1;31.3
97415590;2011-02-04;22.7;24.9;30
97415590;2011-02-05;0;24.3;31.8
97415590;2011-02-06;0;25.2;32.2
97415590;2011-02-07;0;24.6;31.6
97415590;2011-02-08;0;24.3;31.5
97415590;2011-02-09;0;23.8;30.5
97415590;2011-02-10;0;25.1;33.4
97415590;2011-02-11;4.4;24.6;33.8
97415590;2011-02-12;8.2;23.4;32.5
97415590;2011-02-13;0;23.8;31.4
97415590;2011-02-14;6.2;25.8;30.6
97415590;2011-02-15;0;24.1;33.1
97415590;2011-02-16;0;24.2;31.7
97415590;2011-02-17;0;24.6;33
97415590;2011-02-18;0;25.4;33.9
97415590;2011-02-19;0.2;26.7;34.8
97415590;2011-02-20;0.2;26.9;32.9
97415590;2011-02-21;0;26.6;31.2
97415590;2011-02-22;0;24.2;32.8
97415590;2011-02-23;0;25.2;33.8
97415590;2011-02-24;0;25.3;34
97415590;2011-02-25;0;24.5;33.7
97415590;2011-02-26;0;25.7;33.7
97415590;2011-02-27;0;25.8;34.6
97415590;2011-02-28;0;26.4;33.8
97415590;2011-03-01;0;24.5;34
97415590;2011-03-02;0;24;33.6
97415590;2011-03-03;1.6;24.8;33.9
97415590;2011-03-04;0;24.7;31.2
97415590;2011-03-05;0.8;25;31.9
97415590;2011-03-06;0;24;33.6
97415590;2011-03-07;0;24.3;33.5
97415590;2011-03-08;24;24.4;31.2
97415590;2011-03-09;0;22;31.6
97415590;2011-03-10;0;24.3;32.9
97415590;2011-03-11;1;25.4;31.1
97415590;2011-03-12;0;24;30.4
97415590;2011-03-13;0;24.1;32.2
97415590;2011-03-14;14.7;24.6;30.9
97415590;2011-03-15;0;24;31.9
97415590;2011-03-16;0;24.5;31.8
97415590;2011-03-17;0;23.9;32.5
97415590;2011-03-18;0;23.4;30.2
97415590;2011-03-19;0;23.8;31.2
97415590;2011-03-20;0;24;32.5
97415590;2011-03-21;1.2;24.3;32.9
97415590;2011-03-22;0;24.4;31.2
97415590;2011-03-23;0;23.6;32.5
97415590;2011-03-24;0;24;31.8
97415590;2011-03-25;0;23.4;32.8
97415590;2011-03-26;9;23.5;34.1
97415590;2011-03-27;40.4;23.9;30.6
97415590;2011-03-28;1.4;23;29.3
97415590;2011-03-29;4.2;24.8;31.2
97415590;2011-03-30;0.6;23.9;31.6
97415590;2011-03-31;0;24.1;32
97415590;2011-04-01;0;24;31.8
97415590;2011-04-02;0;23.9;32.1
97415590;2011-04-03;2;23.3;32.5
97415590;2011-04-04;0;22.9;31.8
97415590;2011-04-05;0;24.1;32.5
