Numero;Date;Rain;Tmin;Tmax
97409240;2011-01-01;0;21.3;28.9
97409240;2011-01-02;0;22.1;28.7
97409240;2011-01-03;3.6;22.1;28.2
97409240;2011-01-04;10.4;20.7;29.4
97409240;2011-01-05;0.2;20.2;28.8
97409240;2011-01-06;0;20.3;29.5
97409240;2011-01-07;0;20.5;29.2
97409240;2011-01-08;0;21.4;29.3
97409240;2011-01-09;0;21.3;29.8
97409240;2011-01-10;0;22.1;29.6
97409240;2011-01-11;3;22.4;30
97409240;2011-01-12;12.8;21.4;28.7
97409240;2011-01-13;1.2;21.1;29.4
97409240;2011-01-14;17;22.1;29.4
97409240;2011-01-15;0.4;23;29.4
97409240;2011-01-16;7.2;21.2;29.6
97409240;2011-01-17;12;22.4;29
97409240;2011-01-18;6.6;20.7;29.2
97409240;2011-01-19;10.2;21;29
97409240;2011-01-20;38.4;20.9;29.3
97409240;2011-01-21;49.4;21.6;26.5
97409240;2011-01-22;0;21.3;28.7
97409240;2011-01-23;17.6;20.9;29.8
97409240;2011-01-24;34;21.1;29.2
97409240;2011-01-25;1.2;21.1;28.3
97409240;2011-01-26;0.2;20.8;30.9
97409240;2011-01-27;101;21.8;30.3
97409240;2011-01-28;98.2;23.3;29.8
97409240;2011-01-29;188.6;22.3;24.9
97409240;2011-01-30;250.8;22.4;24.3
97409240;2011-01-31;10.6;22.5;30
97409240;2011-02-01;16.4;23;30.1
97409240;2011-02-02;24.4;22.5;28.9
97409240;2011-02-03;0.2;22.6;29.8
97409240;2011-02-04;29.2;22.4;30.7
97409240;2011-02-05;0;22.9;29.5
97409240;2011-02-06;6.6;22.8;30
97409240;2011-02-07;7.2;22.2;29.3
97409240;2011-02-08;7.6;22;27
97409240;2011-02-09;30.8;21.8;29.3
97409240;2011-02-10;2;22.9;29.1
97409240;2011-02-11;22.8;23.4;29.9
97409240;2011-02-12;47.8;21.1;29.3
97409240;2011-02-13;15.8;23;29.3
97409240;2011-02-14;60;23.3;29.8
97409240;2011-02-15;1;22.4;27.9
97409240;2011-02-16;13.4;22.1;30.7
97409240;2011-02-17;16;22.7;28.5
97409240;2011-02-18;15.2;23.3;29
97409240;2011-02-19;4.2;23.8;31.1
97409240;2011-02-20;0.2;24.7;30.9
97409240;2011-02-21;0;23;31.9
97409240;2011-02-22;0.4;22;31.5
97409240;2011-02-23;0.8;22.1;32.2
97409240;2011-02-24;0;22;31.1
97409240;2011-02-25;0;23.4;30.6
97409240;2011-02-26;3;23.2;31.7
97409240;2011-02-27;9.2;23.8;31.4
97409240;2011-02-28;0.2;23.5;29.2
97409240;2011-03-01;0;22;29.3
97409240;2011-03-02;0;20.9;31
97409240;2011-03-03;15.8;22.6;30.6
97409240;2011-03-04;12.6;22;29.5
97409240;2011-03-05;0;22.3;29.5
97409240;2011-03-06;3;22.6;28.8
97409240;2011-03-07;2;21.8;30
97409240;2011-03-08;0;22;30.5
97409240;2011-03-09;0;22;31.5
97409240;2011-03-10;55;22.5;31.5
97409240;2011-03-11;1;22.5;31
97409240;2011-03-12;1;22;29
97409240;2011-03-13;6;22;30
97409240;2011-03-14;15;22;28
97409240;2011-03-15;40;21.5;28.5
97409240;2011-03-16;20;21.5;28.5
97409240;2011-03-17;14;22;29
97409240;2011-03-18;20;21;28
97409240;2011-03-19;0;21;28.5
97409240;2011-03-20;0.2;22;29.5
97409240;2011-03-21;15;21;29.5
97409240;2011-03-22;0;22;31
97409240;2011-03-23;0;22;30.5
97409240;2011-03-24;0;22.5;30
97409240;2011-03-25;0;22;30
97409240;2011-03-26;95;22;29.5
97409240;2011-03-27;7;23;30.5
97409240;2011-03-28;25;23;28.5
97409240;2011-03-29;20;23;26.5
97409240;2011-03-30;1;22.5;31
97409240;2011-03-31;0.4;22;30
97409240;2011-04-01;0.2;22.2;29.5
97409240;2011-04-02;11.6;21.9;29.2
97409240;2011-04-03;5.6;20.6;29
97409240;2011-04-04;14.6;21.5;28.8
97409240;2011-04-05;8.6;21;28.1
97409240;2011-04-06;4;21.5;29.2
97409240;2011-04-07;48;22.5;28.8
97409240;2011-04-08;20.4;22.2;29.2
97409240;2011-04-09;0.2;22.1;28.5
97409240;2011-04-10;0.4;20.9;30.3
97409240;2011-04-11;5.8;20.9;30.9
97409240;2011-04-12;1.6;20.6;29.9
97409240;2011-04-13;0;19.1;30.7
97409240;2011-04-14;56.4;20.2;29.5
97409240;2011-04-15;13;20.2;27.7
97409240;2011-04-16;5.4;21.6;29.4
97409240;2011-04-17;12;20.6;28.9
97409240;2011-04-18;7.6;21.4;28.9
97409240;2011-04-19;0;21;29.1
97409240;2011-04-20;0.6;20;29.4
97409240;2011-04-21;0.8;21.5;28.9
97409240;2011-04-22;0.2;20.3;29.1
97409240;2011-04-23;0;20;30.4
97409240;2011-04-24;0;20.7;30.3
97409240;2011-04-25;8.8;19.9;29.9
97409240;2011-04-26;2.6;21.1;29.6
97409240;2011-04-27;0;20.7;30.6
97409240;2011-04-28;0;21.1;30.7
97409240;2011-04-29;1.6;21.4;29.1
97409240;2011-04-30;8.8;20;29.2
97409240;2011-05-01;0;18.4;29.7
97409240;2011-05-02;0;17.4;29.4
97409240;2011-05-03;3.4;20.2;28
97409240;2011-05-04;14;18.8;25.8
97409240;2011-05-05;0;19.3;29
97409240;2011-05-06;0.2;19.8;29.4
97409240;2011-05-07;0.6;20;29.5
97409240;2011-05-08;0;19.1;29
97409240;2011-05-09;5;18.7;26.2
97409240;2011-05-10;14;20.4;25.8
97409240;2011-05-11;34.4;20.5;22.4
97409240;2011-05-12;20.6;19.5;26.4
97409240;2011-05-13;5.8;18.5;29.1
97409240;2011-05-14;0.6;18.8;28.3
97409240;2011-05-15;0;18.8;26.9
97409240;2011-05-16;0;17.9;28
97409240;2011-05-17;0;17.8;27.1
97409240;2011-05-18;0;19.5;27
97409240;2011-05-19;0.2;19.6;26.9
97409240;2011-05-20;0;16.4;28.5
97409240;2011-05-21;0;19.7;27.9
97409240;2011-05-22;0;18.5;28.9
97409240;2011-05-23;1.2;19.6;28.4
97409240;2011-05-24;0;19.7;27.8
97409240;2011-05-25;6.6;20.3;24.1
97409240;2011-05-26;9.4;19.8;27.5
97409240;2011-05-27;0;20.3;27.2
97409240;2011-05-28;0;18.3;28.4
97409240;2011-05-29;0;18;28.8
97409240;2011-05-30;0;18.7;28.9
97409240;2011-05-31;0;18.7;27.3
97409240;2011-06-01;0;19.8;27
97409240;2011-06-02;0;19.3;26.8
97409240;2011-06-03;0;18.8;26.7
97409240;2011-06-04;0;19.5;26.7
97409240;2011-06-05;0;19.6;26.4
97409240;2011-06-06;3.4;19.6;25.5
97409240;2011-06-07;3.8;19.5;25.7
97409240;2011-06-08;0.6;19.4;25.4
97409240;2011-06-09;3;18.4;26.8
97409240;2011-06-10;0.4;19.4;25.5
97409240;2011-06-11;4;18.2;26.7
97409240;2011-06-12;136.8;18.7;25.9
97409240;2011-06-13;46.6;19.1;27.6
97409240;2011-06-14;9.2;19.2;24.2
97409240;2011-06-15;49.2;17.6;25.8
97409240;2011-06-16;51.8;20;26.1
97409240;2011-06-17;16.4;20.5;25.6
97409240;2011-06-18;11.6;18;27.7
97409240;2011-06-19;0;17.8;26.9
97409240;2011-06-20;9;15.4;23.5
97409240;2011-06-21;0;18;25.3
97409240;2011-06-22;0.2;15.8;26.2
97409240;2011-06-23;1.8;19.4;26.8
97409240;2011-06-24;0;15.9;27.5
97409240;2011-06-25;16.2;18.3;26.4
97409240;2011-06-26;30.8;19.3;23.1
97409240;2011-06-27;0;18.5;27
97409240;2011-06-28;0.4;19.2;26.1
97409240;2011-06-29;0.2;19.9;25.9
97409240;2011-06-30;0;16.9;26.1
97409240;2011-07-01;0.2;15.8;27.1
97409240;2011-07-02;2.2;18.9;27.6
97409240;2011-07-03;0.4;19.2;25.5
97409240;2011-07-04;0;16.4;27.9
97409240;2011-07-05;0;17.2;25.3
97409240;2011-07-06;0;16.7;23.7
97409240;2011-07-07;0;16.2;27
97409240;2011-07-08;0;19.3;25.3
97409240;2011-07-09;0;14.5;24.6
97409240;2011-07-10;0;16.2;24.6
