Numero;Date;Rain;Tmin;Tmax
97419350;2011-01-01;6.2;22.9;31.1
97419350;2011-01-02;5.4;22;30.2
97419350;2011-01-03;1.4;22.7;29.1
97419350;2011-01-04;39.6;22.5;30.6
97419350;2011-01-05;32.8;21.4;30.5
97419350;2011-01-06;0.6;20.5;30.5
97419350;2011-01-07;0.2;21.7;31.4
97419350;2011-01-08;0;23.7;30.5
97419350;2011-01-09;0;23.9;30.6
97419350;2011-01-10;0;23.8;31.8
97419350;2011-01-11;1;24.3;31.6
97419350;2011-01-12;17.6;23.9;31.1
97419350;2011-01-13;1.8;22.9;31.4
97419350;2011-01-14;2.4;23.5;31.2
97419350;2011-01-15;0.2;25;31.8
97419350;2011-01-16;0.4;23.6;31.4
97419350;2011-01-17;2.2;23.1;32.3
97419350;2011-01-18;8.8;22.9;30.5
97419350;2011-01-19;8;22.6;31.3
97419350;2011-01-20;8.2;22.5;31.2
97419350;2011-01-21;43;22.3;26.8
97419350;2011-01-22;0;22.6;30.6
97419350;2011-01-23;20.6;22;30.9
97419350;2011-01-24;27.8;21.7;28.7
97419350;2011-01-25;2.4;21.9;30.9
97419350;2011-01-26;3.8;23.4;30.1
97419350;2011-01-27;16.8;22.5;29.2
97419350;2011-01-28;59.8;23.1;28
97419350;2011-01-29;93.4;22.2;23.6
97419350;2011-01-30;255.8;22.2;24.2
97419350;2011-01-31;2.6;22.3;29.2
97419350;2011-02-01;17.8;23.4;31.1
97419350;2011-02-02;25.8;22.6;30.6
97419350;2011-02-03;0.4;22.1;30.3
97419350;2011-02-04;8.8;24;32.3
97419350;2011-02-05;0;23.5;31
97419350;2011-02-06;1;23.9;32.7
97419350;2011-02-07;12.4;22.6;31.5
97419350;2011-02-08;1.8;21.9;30.1
97419350;2011-02-09;13.8;23.5;29.2
97419350;2011-02-10;1.4;23.3;31
97419350;2011-02-11;45.4;23.4;26
97419350;2011-02-12;17;21.2;30
97419350;2011-02-13;7.6;23.2;30.3
97419350;2011-02-14;19.2;23.8;28
97419350;2011-02-15;3.2;23.5;29.5
97419350;2011-02-16;20;22.8;31.4
97419350;2011-02-17;154.6;22.5;28.2
97419350;2011-02-18;29.4;21.6;25.6
97419350;2011-02-19;4.4;23.7;30.1
97419350;2011-02-20;0;25.1;31
97419350;2011-02-21;0;24.8;31.6
97419350;2011-02-22;0;24.4;32.9
97419350;2011-02-23;0;24.8;32
97419350;2011-02-24;28;24.2;32
97419350;2011-02-25;1.6;23.7;31.4
97419350;2011-02-26;13.4;23.9;33.3
97419350;2011-02-27;0;23.7;32.4
97419350;2011-02-28;0.6;25.7;32.2
97419350;2011-03-01;0;24.1;32.7
